🐼央视专区,#genre#
CCTV14,http://220.164.192.48:50085/tsfile/live/0015_1.m3u8#http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226229/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Ey_UgKg-_uoDiTW1MNHptPg%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNLabf3bHEXv4444iiOs_Px%2CEND#http://tvbox6.icu/tv/migu.php?id=cctv14$咪咕直播#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=d654a0&tk=822270345d4c#https://event.pull.hebtv.com/jishi/cp2.m3u8#http://106.46.114.147:8011/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0#http://125.42.150.114:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0#http://112.81.218.254:35455/gaoma/cctv14.m3u8#http://39.77.34.83:35455/gaoma/cctv14.m3u8#http://183.184.228.183:9003//hls/15/index.m3u8#http://60.223.224.176:8888/newlive/live/hls/16/live.m3u8?#http://nas.suntao.online:35455/gaoma/cctv14.m3u8#http://huashetou.fun:35455/gaoma/cctv14.m3u8#http://218.29.168.146:352/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0#http://58.243.224.244:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=0&authid=0#http://42.225.117.174:11199/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0#http://116.128.242.83:9901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0#http://148.135.93.213:81/live.php?id=CCTV14
CCTV14,http://yc.myds.me:35455/gaoma/cctv14.m3u8
CCTV14,http://yc.myds.me:35455/itv/1000000001000008170.m3u8?cdn=ystenlive
CCTV14,http://yc.myds.me:35455/itv/5000000004000006673.m3u8?cdn=bestzb
CCTV14,http://yc.myds.me:35455/itv/1000000005000265013.m3u8?cdn=ystenlive
CCTV15,http://1.itv.nctv.top:1212/gaoma/cctv15.m3u8#http://tvbox6.icu/tv/migu.php?id=cctv15$咪咕直播#http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226333/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EWyklhmFh7oMx-lG1tNUcSQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5ee1b9&tk=822270345d4c#http://112.81.218.254:35455/gaoma/cctv15.m3u8#http://106.46.114.147:8011/tsfile/live/0015_1.m3u8?key=txiptv&playlive=0&authid=0#http://125.42.150.114:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0#http://39.77.34.83:35455/gaoma/cctv15.m3u8#http://115.159.35.169:35455/gaoma/cctv15.m3u8#http://huashetou.fun:35455/gaoma/cctv15.m3u8#http://nas.suntao.online:35455/gaoma/cctv15.m3u8#http://39.164.160.249:9901/tsfile/live/0015_1.m3u8#http://218.29.168.146:352/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0#http://148.135.93.213:81/live.php?id=CCTV15
CCTV15,http://yc.myds.me:35455/gaoma/cctv15.m3u8
CCTV15,http://yc.myds.me:35455/itv/5000000011000031109.m3u8?cdn=bestzb
CCTV15,http://yc.myds.me:35455/itv/1000000005000265014.m3u8?cdn=ystenlive
CCTV16,http://1.itv.nctv.top:1212/gaoma/cctv16.m3u8#http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227002/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EX9goLRw26BM_r54des2PAw%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPt5W7-RovMDpE-7B-0PhHw%2CEND#http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=cc7956&tk=822270345d4c#http://183.184.228.183:9003//hls/17/index.m3u8#http://115.159.35.169:35455/gaoma/cctv16.m3u8#http://148.135.93.213:81/live.php?id=CCTV16
CCTV16,http://yc.myds.me:35455/gaoma/cctv16.m3u8
CCTV16,http://yc.myds.me:35455/itv/1000000006000233002.m3u8?cdn=ystenlive
CCTV17,http://1.itv.nctv.top:1212/gaoma/cctv17.m3u8#http://220.164.192.48:50085/tsfile/live/0018_1.m3u8#http://tvbox6.icu/tv/migu.php?id=cctv17$咪咕直播#http://huashetou.fun:35455/gaoma/cctv17.m3u8#http://218.29.168.146:352/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0#http://xsbc.3sbio.com:35455/gaoma/cctv17.m3u8#http://148.135.93.213:81/live.php?id=CCTV17
CCTV17,http://yc.myds.me:35455/gaoma/cctv17.m3u8
CCTV17,http://yc.myds.me:35455/itv/1000000006000268004.m3u8?cdn=ystenlive
CCTV17,http://yc.myds.me:35455/itv/1000000005000265015.m3u8?cdn=ystenlive

CCTV1,http://hlslive-hs-cdn.ysp.cctv.cn/4D757F9EB432F8993709EA73E7524D6B6E04FC65737B30FB1136AB3632DA823B3D0284323744FA821F6DC6F31E63F15789AC16DBE15B283362ED14E5BD68D98797F7F57CADC9E9BDB94234415C17310826E29D316CD1CC11298D8E5449951F5762692076F062D97773BF91D39B9FF7BDA3C10974BAA8C605B2358CDD79863E7A5D8138826921F4DA59D99206F5E96B1868CB94CB3445531EBC3BF3F9E247C5B0F2EF7C30DFD8699C39A404D2E65968D2/2024078203.m3u8?from=player&svrtime=1744434079&pid=600001859&cdn=5507&revoi=26272A9C52F6226A4CC4747A84D756B40892CB19F17ED4011F03E1B98943DEE9&cost=low&emergency_level=1&cdn_strategy=0
CCTV1,http://hlslive-hs-cdn.ysp.cctv.cn/4D757F9EB432F8993709EA73E7524D6B6E04FC65737B30FB1136AB3632DA823B3D0284323744FA821F6DC6F31E63F15789AC16DBE15B283362ED14E5BD68D98797F7F57CADC9E9BDB94234415C17310826E29D316CD1CC11298D8E5449951F5762692076F062D97773BF91D39B9FF7BDA3C10974BAA8C605B2358CDD79863E7A5D8138826921F4DA59D99206F5E96B1868CB94CB3445531EBC3BF3F9E247C5B0F2EF7C30DFD8699C39A404D2E65968D2/2024078203.m3u8
CCTV1,http://58.220.219.14:9901/tsfile/live/0001_1.m3u8
CCTV1,http://58.210.168.86:10800/newlive/live/hls/1/live.m3u8
CCTV2,http://hlslive-hs-cdn.ysp.cctv.cn/58188AE8E99D33EE758B0DCFA77441D3D88AE606EB0E879282FA1D3462BCFB0AC04A3833B8480B8707D2F7785335D1FBC3AB2B44E4269C99B53D86AA6037B30EBA99402742F89F00405CE0EADAFADBC6F4C016AC74506C3D9BFACC64F98826F491FCAB217F2E195BA2F03ACE83E47C5E36375BC40049E44DE1B6DE6ED18816FD22B67F51CA2D1A55041C839F305464E79378A1698EEACE826A2D5D2E789C7291B719BC2387ACAF2AE98B290D24B717BE/2024075402.m3u8?from=player&svrtime=1744434273&pid=600001800&cdn=5507&revoi=2E98384CE970D15DAD11D42ABEB30A3EEA553A5906252EFE79ADB82C0FC7BE9D&cost=low&cdn_strategy=0
CCTV2,http://hlslive-hs-cdn.ysp.cctv.cn/58188AE8E99D33EE758B0DCFA77441D3D88AE606EB0E879282FA1D3462BCFB0AC04A3833B8480B8707D2F7785335D1FBC3AB2B44E4269C99B53D86AA6037B30EBA99402742F89F00405CE0EADAFADBC6F4C016AC74506C3D9BFACC64F98826F491FCAB217F2E195BA2F03ACE83E47C5E36375BC40049E44DE1B6DE6ED18816FD22B67F51CA2D1A55041C839F305464E79378A1698EEACE826A2D5D2E789C7291B719BC2387ACAF2AE98B290D24B717BE/2024075402.m3u8
CCTV4,http://hlslive-hs-cdn.ysp.cctv.cn/59C95287909E7F68BC0E396D516E67E8D4F234CD1F31EDA7B9BDA6B5155DCA7DDB6132CE370CE074135A5E0BDFD31981741A185EABE822D30FCC35B482EE7E55D3C99CC2D12A7E5B5FB91EAD4A658EEB92C3F458FD08C3D01A01C70CDBD4EA74DB4FBF16526A837850B6CAD0188C780A69DE97B2B953F0005F9C8D673A35736F97AEDB0B88BB83051D50CD10D279F8C5840EB96E414EB24BAC93C859549B10C20A69DC2AF1DD7B078704394A1C837AB8/2024078303.m3u8?from=player&svrtime=1744434306&pid=600001814&cdn=5507&revoi=1AAB837245BA699D7982BE9EBF5335DDD2D2475BA057967C5969B84F1635A7E5&cost=low&cdn_strategy=0
CCTV4,http://hlslive-hs-cdn.ysp.cctv.cn/59C95287909E7F68BC0E396D516E67E8D4F234CD1F31EDA7B9BDA6B5155DCA7DDB6132CE370CE074135A5E0BDFD31981741A185EABE822D30FCC35B482EE7E55D3C99CC2D12A7E5B5FB91EAD4A658EEB92C3F458FD08C3D01A01C70CDBD4EA74DB4FBF16526A837850B6CAD0188C780A69DE97B2B953F0005F9C8D673A35736F97AEDB0B88BB83051D50CD10D279F8C5840EB96E414EB24BAC93C859549B10C20A69DC2AF1DD7B078704394A1C837AB8/2024078303.m3u8
CCTV7,http://hlslive-hs-cdn.ysp.cctv.cn/8DD9A4350500B555170703CEAE4C1B686145D50A1BE7648C54AF1707FFC5AADAA4E10698D6170B53C1BCB25D565998B5803F73654FF51E8A759E84970B063405BD89CE826343DE26AEF0D529FE47B8363D9EDDFE651EB253F6C4071EE9CE9444CEE36C657A1181DD902A571E3536A0F836E6B1A2486E8F3AD859FC95476C5A6E74C2AA5AE1BCD92FE427B9EFF313D669B1E391F678C8AFBA313B24B0466C6E6CA0036DBC588D7B08BD507BBB7C2A56D4/2024072002.m3u8?from=player&svrtime=1744434405&pid=600004092&cdn=5507&revoi=2F8BCC278FE8AD69920AAD05B2586DF4094433C1C86D6F5D1529A3CD25A6B00D&cost=low&cdn_strategy=0
CCTV7,http://hlslive-hs-cdn.ysp.cctv.cn/8DD9A4350500B555170703CEAE4C1B686145D50A1BE7648C54AF1707FFC5AADAA4E10698D6170B53C1BCB25D565998B5803F73654FF51E8A759E84970B063405BD89CE826343DE26AEF0D529FE47B8363D9EDDFE651EB253F6C4071EE9CE9444CEE36C657A1181DD902A571E3536A0F836E6B1A2486E8F3AD859FC95476C5A6E74C2AA5AE1BCD92FE427B9EFF313D669B1E391F678C8AFBA313B24B0466C6E6CA0036DBC588D7B08BD507BBB7C2A56D4/2024072002.m3u8
CCTV9,http://hlslive-hs-cdn.ysp.cctv.cn/DD4DBE4E914F04498638D1190AB36D09B39BDF289D9B35B4FEC06D84DD9FCC9DD369E2C5DD229F0D82AFC20F7DFB1F8AC6F3D67FE2DCF18B424A36A39B35F5FCC1774A0F94E9B1D44189180FA9F0FCE9D5D1997CE4E771795E0DDA3FA41CE4D629D9FD006F3A128283A26F734622166C1CCD1745C59D77557E6559FECAD7F26C95268712A1AE965D5E6BD674D837010D611C8B81637EC5E1556AAE01830E72E1B6B5E01A8C0840016377D9E05997B8D9/2024078602.m3u8?from=player&svrtime=1744433178&pid=600004078&cdn=5507&revoi=8814361EA399E7315C6859F64B23B34ED58BCB26A1A68E0A0C92F498FFA05329&cost=low&cdn_strategy=0
CCTV9,http://hlslive-hs-cdn.ysp.cctv.cn/DD4DBE4E914F04498638D1190AB36D09B39BDF289D9B35B4FEC06D84DD9FCC9DD369E2C5DD229F0D82AFC20F7DFB1F8AC6F3D67FE2DCF18B424A36A39B35F5FCC1774A0F94E9B1D44189180FA9F0FCE9D5D1997CE4E771795E0DDA3FA41CE4D629D9FD006F3A128283A26F734622166C1CCD1745C59D77557E6559FECAD7F26C95268712A1AE965D5E6BD674D837010D611C8B81637EC5E1556AAE01830E72E1B6B5E01A8C0840016377D9E05997B8D9/2024078602.m3u8
CCTV10,http://hlslive-hs-cdn.ysp.cctv.cn/EA9994FF228910A4D0CA8C4B98E2E47B138F8B4146E9586A6542D0A7FA9331E43C3946FA46F2C15F794516BC608F1E44A93FB3A3D5D31639F8362F6FD7E697B9325530A6D6D04C1D80421810C132D39D066A84F489BF69870B5B9A500B282275B57306AFF7E275D35B4AB2689AC363BDBC6F1C485233B29A60A6C01057DDE420DA0DA1B59390DABD093FBDB3CA6587367FEEB757312362D1D7D53F83E2D8C41BB7CFAE6B35B5DE529B52597922D9523E/2024078702.m3u8?from=player&svrtime=1744433595&pid=600001805&cdn=5507&revoi=FB93FF719E2746824A59D2880AB36AB58EB26C7C8E321475CFD64875A5C5585F&cost=low&cdn_strategy=0
CCTV10,http://hlslive-hs-cdn.ysp.cctv.cn/EA9994FF228910A4D0CA8C4B98E2E47B138F8B4146E9586A6542D0A7FA9331E43C3946FA46F2C15F794516BC608F1E44A93FB3A3D5D31639F8362F6FD7E697B9325530A6D6D04C1D80421810C132D39D066A84F489BF69870B5B9A500B282275B57306AFF7E275D35B4AB2689AC363BDBC6F1C485233B29A60A6C01057DDE420DA0DA1B59390DABD093FBDB3CA6587367FEEB757312362D1D7D53F83E2D8C41BB7CFAE6B35B5DE529B52597922D9523E/2024078702.m3u8
CCTV11,http://hlslive-hs-cdn.ysp.cctv.cn/6BC9FAFD9D1365D4D2B0DFAAEE6288BCCA331D10C8C5CFB5F10F8DCF83B94F3D647002D08193F7662A2A269978DEEEFD4C9B07E11B58A321969F495F561C988177F71D5170DDF3422592087F33C7EB69A8985AB07F1170C5F88FE5BCB8A749784BC1EFE55958C566B141C04200FD3549B5E767BF911A0EAA9102CD86C602BF50334312A409452F915C8746D70626A581C9A0704EB47268876F02503BEB7533AAED1D6A90F6FFB3E5697C800DF5E11F26/2024078802.m3u8?from=player&svrtime=1744440286&pid=600001806&cdn=5507&revoi=5D07468168300F7A9C11F79AA835ACB1A61E7C2B64712FB8E8E84B67510075E8&cost=low&cdn_strategy=0
CCTV12,http://hlslive-hs-cdn.ysp.cctv.cn/189406C3DB9FE5C670B81CA86745A03ECA94DCFD42855DFE43417D360242D81DBC1830C58B86978055F0E4846B100E36957B92D59F3DA25BB63606578333F524E39C7005558B79A22D0770C947733E768F8D612C2F1DF942F13AC642A18A4120CD45996F0046E3355E4E87DB1D29F76D95E684340B9DD92581212CAA5192FF287695BE3CE36068A6AA00AC6A74D645676D6E43E198EA799DAF02EBF11CA4DFF68F343FB9C32283E1630455EAE76A77E4/2024078902.m3u8?from=player&svrtime=1744434482&pid=600001807&cdn=5507&revoi=6A0C8EA77C773AE0A2A147DF5F5D516C08D1F3E60B2D0B01DD9733FA0C889EC0&cost=low&cdn_strategy=0
CCTV12,http://hlslive-hs-cdn.ysp.cctv.cn/189406C3DB9FE5C670B81CA86745A03ECA94DCFD42855DFE43417D360242D81DBC1830C58B86978055F0E4846B100E36957B92D59F3DA25BB63606578333F524E39C7005558B79A22D0770C947733E768F8D612C2F1DF942F13AC642A18A4120CD45996F0046E3355E4E87DB1D29F76D95E684340B9DD92581212CAA5192FF287695BE3CE36068A6AA00AC6A74D645676D6E43E198EA799DAF02EBF11CA4DFF68F343FB9C32283E1630455EAE76A77E4/2024078902.m3u8
CCTV13,http://hlslive-hs-cdn.ysp.cctv.cn/F2635504E7CFDCD04EC56980BE0EDF1EE6D4CA1B58842489B8C688B8EC52E58E8EA19356DA8D33E941F56E5199EEE4FA2C0FBEAB76B130394E7F91CEA95DF1469A5A6D4A4920C511B04FAED31D0A369A4BFDE326FE6F54F456F3D3743478E86696FDCB382DD34EE05D80E0B36B9394AE79B16D61E2A9D32B8B4AE9C16CB7CDD982ED313628AE32F5E884E48C6948E15F360E8241BC272E6574740547261B1B37A5F5D88B7AF173EAD5D060F168EFC438/2024079003.m3u8?from=player&svrtime=1744434895&pid=600001811&cdn=5507&revoi=2AB91BC207F1CA427DD30103A8A6574A85B851722A66283F935B97EADFE29A41&cost=low&cdn_strategy=0
CCTV14,http://hlslive-hs-cdn.ysp.cctv.cn/F7B70A7CC692B96CB85EB8E1D4CCD97646BA0FF207F4AE5828DAA95804131639FC8DAF53D88EE8789263871B501D75C759BAE6FE42D970B791B168EFE802520052D3A516B4F09428DF6E47F9782229C6071BC6F44AB8B9824090EC4CE9F9ED306E3FD50DE50C4CBA1BE74427BCE90EFF18C93B03CEC3EC7B85B2A035024C9A1F5FB1FE985A664096AE363C422E4F510E8F2C82C672AE67B834D974B6CB79B290B2137EBC8CD48B9D9F65E6365A8997CE/2024079102.m3u8?from=player&svrtime=1744434960&pid=600001809&cdn=5507&revoi=FD40D8AAEF8C18E0C1DB1E42B68295B2B5CAB15210EDAB83F4445CD26F025852&cost=low&cdn_strategy=0
CCTV15,http://hlslive-hs-cdn.ysp.cctv.cn/8BAE9B660BD3D8028E5941C0AC184867BD8F34D6AA37BE35C8B1FB00DCDED02ACCD123FB886205661C5D04181569EEE0B6B9F1081DEE20F3C721EF148701791E35536E2F74EECA1129F2299EF10DC2D3CA2486DABB24307508CA14946ACED215F389AA30CA6548C6F57645F897EBAB9CAD3236E4BB3D2791044C7AA8CDB4AAB607A72ADA31F354CD6885F8A6FE52E9ED411A107178588D7BD855D395106727F67C2264D4CBC1518B19E264ED1EBC13BB/2024079202.m3u8?from=player&svrtime=1744435009&pid=600001815&cdn=5507&revoi=36099CBE6EF2C8422894466193013FCFEFBEA7336109B5826A02FB140C853C9F&cost=low&cdn_strategy=0
CCTV16,http://hlslive-hs-cdn.ysp.cctv.cn/B4EE274AC92389DB2742EDCCA18575568DE79D18F2C7CA79261D7D567D8C52CF884C6C4E58DDE6BC9E35F46B549C3DA1B3091BFBBF8679862AFB772536BADF68D05EC0C5E837D5EE92C1D37049A68ACF171BDC9FAEA07192319A9CA8287EDFB7E5F9BA4BC05A19C3E74E9DA3C82E623236F66D79CA715E606165E8BA0DF3171402825A9A40D785AF6C2B368EF6452210904A95BE64E3F4BE59FCC6243304ECF4E6BFF8C3CADA9844AFA2E86C676360CE/2024079302.m3u8?from=player&svrtime=1744435038&pid=600098637&cdn=5507&revoi=13740169FE2BC7D7D6BBB15824DBCDDAADAD7D9A3990E688F196D898848B8134&cost=low&cdn_strategy=0
CCTV17,http://hlslive-hs-cdn.ysp.cctv.cn/B7051F57D7DD3ED6EAD44F2AE5719DEF38CD1CD94CA0489A146B6251275FF62160434B5551AFE788C9BD8AE311603694796CB9B91D54EAE4AEFA6E087589E8F2785EFB996AF4EC1B5440490748B10C0A30129710354B52D8B29E0E408880E6A405A5AE0BEB9153A7996DABFD648B8AFA0E5BA4F78ED18C0C929BBC62C5AE5377F1AB1C4F11376B6D315F76FD1F4E991DBB65E115DA5E301BD66F62EFC2999719ED7186E8970FF2ECFB895A980F44B857/2024079502.m3u8?from=player&svrtime=1744435073&pid=600001810&cdn=5507&revoi=878BDDEAA8FE041D61DB575F6AD8F97C39C6DFB8ED984B273C9AABC1C768E39C&cost=low&cdn_strategy=0
CCTV4K,http://hlslive-hs-cdn.ysp.cctv.cn/5F6B64E0AD6B4B60C5D18CF2D81B4D76624EFEFBF88443DFE5E9B9216DA7697E8E62E223C99B352522B866B4E04FD06E708CC0E65E335BCC2FC64444024CF9A7A7EB21468A59D81B731D0B34E29CA68A35D23B47B42D732B28C16C6ACEBF52BA4995661ECE4FF4F252AF08E66DAD4D32209E0B20774D442BABC8FC1F625C36FF4AA0792E0B467506E9530F1268140EBBE771FC40F7CE264782FC5003D86FBEB21167D9C8E550F1B24A1C8508A1DFF9CC/2024081302.m3u8?from=player&svrtime=1744436810&pid=600002264&cdn=5507&revoi=A17BB0526B320D1799C4EDC8C8E5B315CD50820938D91D45E416D60D5E8D0E48&cost=low&cdn_strategy=0
CCTV8K,http://hlslive-hs-cdn.ysp.cctv.cn/4ABABCBF57401DECD17190A9B3E64EA0D2C9D65C01065101A3E6DDC26466E6E2BF8D9CF4F38DEDB94A34A7EE235F9D71D8F3CC8B9F5C7FA9912F2F5BF9F1F2E55D573E6604E1B4806CDAB5503FC2AD6C1DA999E9AEC1F1A69843502ACD1D70F7E6688FDACC309641CF1158E408A48ADFE0A86587B5C273D8F46A0AA685B0E6ED024ECC35242C19E8B6B275C3987B8CB38EF6E9B95FB9F64B61644048A3AF31E5BA79D3F61D1A42110B722EC2A07DAEFD/2026774165.m3u8?from=player&svrtime=1744440701&pid=600156816&cdn=5507&revoi=170EEAA86BBF574EA9EF1C0D215FD0576C8811AE1335C2EB519F080806E0994A&cost=low&cdn_strategy=0
CCTV5,http://hlslive-hs-cdn.ysp.cctv.cn/32CB30A0D3BB7ABFA1F25A70CA5833E76AB3CDDAB473506A4FF61804CD6D631EA35DA24F8E667DA8A3037229FB1049626999132F267E1A4F035AEEB5DE6D300ABBDCDE2C4F0BCAF5FF715A7BAFF79510D61EAE9CEE7B2FEDD32D90EC0EDCE2D78B0967EB27E6274292A1FA916AD71D00D4BFCD108FF93A484A2534254AC9144B688E06E612270FFADD241FFF93A4E3A080590E8B8E107BD704E77770B4DBE25FC34350853F3C49C90249345CD88554B0/2024078403.m3u8?from=player&svrtime=1744438457&pid=600001818&cdn=5507&revoi=58DC63A3E48D7019812E914F6179AF261D3FFD24CE011B8FE556078B40AC01F3&cost=low&cdn_strategy=0
CCTV5+,http://hlslive-hs-cdn.ysp.cctv.cn/9E83D9E75A80D27BBDA1DF55D3220D4713FCDF189B3252BDB91681D7AD56CE57F408387B7739E4AC47EECEEA5D766ADC99BB7E1B14943E525BE67C9A1DC3B907086B08EFE5F660DB4FE5C6C69AA5A10FC259F1504D2EADD41087E37FB9F880823007DE9E512EDD79958AC0926D59F04B72BB9D99FE59B366A65E2A82AF4740C66F01E1D111B3C0B87E3DC67B996AB3C65ECB52CB495B4F218CFF3B5F8AB717977527D8EF39661A28079EF9565DFD0348/2024078003.m3u8?from=player&svrtime=1744435160&pid=600001817&cdn=5507&revoi=5ECB79F505B04074A789BA767F335BEC0B7ED50DBA2B8E6CD33A13740F8D8818&cost=low&cdn_strategy=0
CCTV6,http://hlsmobilelive-hs-cdn.ysp.cctv.cn/ysp/0213C1708591338DEB1EE7086ED69EC03F1560893FD127AAEECD472B7417E587EFD71283315402A56FFC2026B211B4DD7FF5994406306153E655688F5384B0DAE73925D47AAD5F87DA961707CF44491829DB262D1D6E6B2A92C3D3F9C7275CDBA01DA61C0BD3922117DD501156241BAC4702B61506350CFCA33C09237B6D19D5780181B6B2E8013FAECE5861E1A30F23B1F6636955E562DCF9E56855111B18FBF6345489D1E251BFE932A22DA0EC4214/2013693901_shd.m3u8?svrtime=1744435192&pid=600108442&m3u8_with_time_tag=2&cdn=5207&revoi=7DE3BE112DD77C628249660E4E3F3A45C4A41CAF5F5A2CFDF92204716017E0D4&cost=low&cdn_strategy=0
CCTV8,http://hlslive-hs-cdn.ysp.cctv.cn/11E8E461526297544B63ED71C1160E1E0014B2B970F6E1BE9F91BCC58AF659EC99BE92BCE622BC9F1675AB238BAC8C6D0FBFE9E3FD024785B7CF8F791E476AC2217E1734017116156BF637A6E4D23CFAB0591F3BFEF8CAD1E34456EA5AFD7D982E321E554BEB5B3270701D9F8FAA05A0A0CE45949FE7048F9A4DED6F73DFB527DB31598B5AFAAE088013563805B6E15F1B15570811D00EB1C74611EBA8FFF38306904C46FAAF547A11A639F5A27387FB/2024078502.m3u8?from=player&svrtime=1744435229&pid=600001803&cdn=5507&revoi=DA05C7387869BA85CC86098E9197850BD53FA77D213A4CC67B05123C0DC89197&cost=low&cdn_strategy=0
怀旧剧场,http://hlslive-hs-cdn.ysp.cctv.cn/DF968300A53899BDAC268C6C6002908803DF8680BBAF637F8AFC3FD29EC3DD7650E26D47C4A1DECE5A1107AA0323185D5C25484BA2A70B8842B01740B098284274925753045ADAF034EC9BAB816A472C201FAABB200D661D156F95C6A2E8A0FA15748F1DEB286031BF0C9FEC59A876FEE847132125785D3922A8836D349842B0E04D60A6DBF116A80C8793DC9FD127F6E611F175D6003AC6CAB091187E37A6A2CA175F16B6CDEEDC624D111B2888CADD/2024171902.m3u8?from=player&svrtime=1744435804&pid=600099620&cdn=5507&revoi=62B52C47B7865E903BD05364E8F46F54E4280D6F47B1CF9DBDE86DB8BEF1CABF&cost=low&cdn_strategy=0

CGTN,http://yc.myds.me:35455/itv/7745129417417101820.m3u8?cdn=hnbblive
CGTN记录,http://yc.myds.me:35455/itv/7114647837765104058.m3u8?cdn=hnbblive
CGTNALBY,http://yc.myds.me:35455/gaoma/cgtnar.m3u8
CGTNDOCUMENTARY,http://yc.myds.me:35455/gaoma/cgtndoc.m3u8
CGTNEN,http://yc.myds.me:35455/gaoma/cgtnen.m3u8
CGTNFRENCH,http://yc.myds.me:35455/gaoma/cgtnfr.m3u8
CGTNRU,http://yc.myds.me:35455/gaoma/cgtnru.m3u8
CGTNSP,http://yc.myds.me:35455/gaoma/cgtnsp.m3u8


CCTV1,http://39.134.67.108/PLTV/88888888/224/3221225816/1.m3u8$移动|回看
CCTV2,http://39.134.67.108/PLTV/88888888/224/3221225599/1.m3u8$移动|回看
CCTV3,http://39.134.67.108/PLTV/88888888/224/3221225799/1.m3u8$移动|回看
CCTV4,http://39.134.67.108/PLTV/88888888/224/3221225797/1.m3u8$移动|回看
CCTV5,http://39.134.67.108/PLTV/88888888/224/3221225818/1.m3u8$移动|回看
CCTV5+,http://39.134.67.108/PLTV/88888888/224/3221225507/1.m3u8$移动|回看
CCTV6,http://39.134.67.108/PLTV/88888888/224/3221225814/1.m3u8$移动|回看
CCTV7,http://39.134.67.108/PLTV/88888888/224/3221225671/1.m3u8$移动|回看
CCTV8,http://39.134.67.108/PLTV/88888888/224/3221225795/1.m3u8$移动|回看
CCTV9,http://39.134.67.108/PLTV/88888888/224/3221225676/1.m3u8$移动|回看
CCTV10,http://39.134.67.108/PLTV/88888888/224/3221225677/1.m3u8$移动|回看
CCTV11,http://39.134.67.108/PLTV/88888888/224/3221225517/1.m3u8$移动|回看
CCTV12,http://39.134.67.108/PLTV/88888888/224/3221225669/1.m3u8$移动|回看
CCTV13,http://39.134.67.108/PLTV/88888888/224/3221225812/1.m3u8$移动|回看
CCTV14,http://39.134.67.108/PLTV/88888888/224/3221225674/1.m3u8$移动|回看
CCTV15,http://39.134.67.108/PLTV/88888888/224/3221225513/1.m3u8$移动|回看
CCTV16,http://39.134.67.108/PLTV/88888888/224/3221225893/1.m3u8$移动|回看
CCTV17,http://39.134.67.108/PLTV/88888888/224/3221225708/1.m3u8$移动|回看
CCTV1,http://39.134.67.108/PLTV/88888888/224/3221226119/1.m3u8$移动高清|回看
CCTV11,http://39.134.67.108/PLTV/88888888/224/3221226123/1.m3u8$移动高清|回看
CCTV13,http://39.134.67.108/PLTV/88888888/224/3221226125/1.m3u8$移动高清|回看
CCTV10,http://39.134.67.108/PLTV/88888888/224/3221226128/1.m3u8$移动高清|回看


CCTV1,http://60.29.124.66:6080/hls/12/index.m3u8$天津联通酒店
CCTV2,http://60.29.124.66:6080/hls/13/index.m3u8$天津联通酒店
CCTV3,http://60.29.124.66:6080/hls/14/index.m3u8$天津联通酒店
CCTV4,http://60.29.124.66:6080/hls/15/index.m3u8$天津联通酒店
CCTV5,http://60.29.124.66:6080/hls/16/index.m3u8$天津联通酒店
CCTV6,http://60.29.124.66:6080/hls/17/index.m3u8$天津联通酒店
CCTV7,http://60.29.124.66:6080/hls/18/index.m3u8$天津联通酒店
CCTV8,http://60.29.124.66:6080/hls/19/index.m3u8$天津联通酒店
CCTV9,http://60.29.124.66:6080/hls/20/index.m3u8$天津联通酒店
CCTV10,http://60.29.124.66:6080/hls/21/index.m3u8$天津联通酒店
CCTV11,http://60.29.124.66:6080/hls/22/index.m3u8$天津联通酒店
CCTV13,http://60.29.124.66:6080/hls/23/index.m3u8$天津联通酒店
CCTV14,http://60.29.124.66:6080/hls/25/index.m3u8$天津联通酒店
CCTV15,http://60.29.124.66:6080/hls/26/index.m3u8$天津联通酒店

🐼地方卫视,#genre#
